,ID,PF
11437,Q9NSA0,PF00083
11438,Q9NSA1,PF00167
11439,Q9NSA2,PF11601
11440,Q9NSA2,PF11879
11441,Q9NSA2,PF00520
11442,Q9NSA2,PF02214
11443,Q9NSA3,PF06384
11444,Q9NSB2,PF00038
11445,Q9NSB2,PF16208
11446,Q9NSB4,PF00038
11447,Q9NSB4,PF16208
11448,Q9NSB8,PF00568
11449,Q9NSC5,PF00568
11450,Q9NSC7,PF00777
11451,Q9NSD5,PF00209
11452,Q9NSD7,PF00001
11453,Q9NSD9,PF18262
11454,Q9NSD9,PF03484
11455,Q9NSD9,PF03483
11456,Q9NSD9,PF17759
11457,Q9NSE2,PF00017
11458,Q9NSE2,PF07525
11459,Q9NSI8,PF07653
11460,Q9NSI8,PF07647
11461,Q9NSI8,PF12485
11462,Q9NSN8,PF00595
11463,Q9NSP4,PF11111
11464,Q9NST1,PF01734
11465,Q9NSY2,PF01852
11466,Q9NT62,PF03987
11467,Q9NTG7,PF02146
11468,Q9NTJ5,PF02383
11469,Q9NTK1,PF15343
11470,Q9NTK5,PF06071
11471,Q9NTK5,PF01926
11472,Q9NTM9,PF03932
11473,Q9NTN3,PF03151
11474,Q9NTX5,PF00378
11475,Q9NTX7,PF02825
11476,Q9NTX7,PF13920
11477,Q9NUB1,PF16177
11478,Q9NUB1,PF13193
11479,Q9NUB1,PF00501
11480,Q9NUD9,PF04188
11481,Q9NUE0,PF01529
11482,Q9NUI1,PF13561
11483,Q9NUJ1,PF00561
11484,Q9NUJ3,PF05794
11485,Q9NUL3,PF16482
11486,Q9NUL3,PF00035
11487,Q9NUL5,PF15135
11488,Q9NUL7,PF00270
11489,Q9NUL7,PF00271
11490,Q9NUM4,PF07092
11491,Q9NUN5,PF04791
11492,Q9NUN7,PF05875
11493,Q9NUP9,PF02828
11494,Q9NUP9,PF00595
11495,Q9NUQ2,PF16076
11496,Q9NUQ2,PF01553
11497,Q9NUQ3,PF09728
11498,Q9NUQ6,PF07139
11499,Q9NUQ9,PF07159
11500,Q9NUS5,PF15001
11501,Q9NUU7,PF00270
11502,Q9NUU7,PF00271
11503,Q9NUV7,PF00155
11504,Q9NUV9,PF04548
11505,Q9NUW8,PF06087
11506,Q9NUX5,PF16686
11507,Q9NUX5,PF02765
11508,Q9NUZ1,PF01756
11509,Q9NUZ1,PF02770
11510,Q9NUZ1,PF00441
11511,Q9NV06,PF00400
11512,Q9NV06,PF08662
11513,Q9NV06,PF04158
11514,Q9NV29,PF16311
11515,Q9NV31,PF01479
11516,Q9NV31,PF00163
11517,Q9NV56,PF07904
11518,Q9NV88,PF16661
11519,Q9NV96,PF03381
11520,Q9NVA1,PF03981
11521,Q9NVA2,PF00735
11522,Q9NVC6,PF10156
11523,Q9NVD7,PF00307
11524,Q9NVF7,PF00646
11525,Q9NVF9,PF01633
11526,Q9NVH1,PF00226
11527,Q9NVH1,PF11875
11528,Q9NVH6,PF02668
11529,Q9NVH6,PF06155
11530,Q9NVI7,PF12037
11531,Q9NVI7,PF00004
11532,Q9NVJ2,PF00025
11533,Q9NVK5,PF05769
11534,Q9NVM4,PF06325
11535,Q9NVN3,PF10165
11536,Q9NVN8,PF01926
11537,Q9NVP1,PF13959
11538,Q9NVP1,PF00270
11539,Q9NVP1,PF00271
11540,Q9NVP2,PF04729
11541,Q9NVR7,PF07986
11542,Q9NVS2,PF01084
11543,Q9NVS9,PF10590
11544,Q9NVS9,PF01243
11545,Q9NVU7,PF08158
11546,Q9NVU7,PF05285
11547,Q9NVV0,PF05197
11548,Q9NVV4,PF03828
11549,Q9NVV4,PF19088
11550,Q9NVV4,PF17797
11551,Q9NVV9,PF05485
11552,Q9NVW2,PF13639
11553,Q9NVX0,PF15003
11554,Q9NVX2,PF00400
11555,Q9NVX2,PF08154
11556,Q9NVZ3,PF07933
11557,Q9NW15,PF04547
11558,Q9NW38,PF11793
11559,Q9NW38,PF18890
11560,Q9NW38,PF18891
11561,Q9NW38,PF09765
11562,Q9NW64,PF00076
11563,Q9NWB1,PF00076
11564,Q9NWB1,PF12414
11565,Q9NWB6,PF15346
11566,Q9NWB7,PF10498
11567,Q9NWF4,PF06237
11568,Q9NWK9,PF04438
11569,Q9NWM0,PF01593
11570,Q9NWM8,PF13499
11571,Q9NWM8,PF00254
11572,Q9NWQ8,PF15347
11573,Q9NWR8,PF04678
11574,Q9NWS0,PF18201
11575,Q9NWS0,PF08190
11576,Q9NWS8,PF02582
11577,Q9NWS9,PF01352
11578,Q9NWS9,PF02023
11579,Q9NWS9,PF00096
11580,Q9NWT1,PF00400
11581,Q9NWT6,PF13621
11582,Q9NWT8,PF08213
11583,Q9NWU1,PF02801
11584,Q9NWU1,PF00109
11585,Q9NWU2,PF08513
11586,Q9NWU2,PF10607
11587,Q9NWU5,PF00237
11588,Q9NWV4,PF05907
11589,Q9NWW5,PF15156
11590,Q9NWW7,PF14952
11591,Q9NWX6,PF04446
11592,Q9NWX6,PF14413
11593,Q9NWY4,PF10228
11594,Q9NWZ3,PF07714
11595,Q9NWZ8,PF15348
11596,Q9NX09,PF07809
11597,Q9NX14,PF10183
11598,Q9NX18,PF03937
11599,Q9NX20,PF00252
11600,Q9NX24,PF01248
11601,Q9NX40,PF07051
11602,Q9NX46,PF03747
11603,Q9NX47,PF12906
11604,Q9NX52,PF01694
11605,Q9NX55,PF19026
11606,Q9NX57,PF00071
11607,Q9NX58,PF17848
11608,Q9NX58,PF08790
11609,Q9NX62,PF00459
11610,Q9NX63,PF05300
11611,Q9NX70,PF11568
11612,Q9NX74,PF01207
11613,Q9NX74,PF00035
11614,Q9NX76,PF01284
11615,Q9NX95,PF15290
11616,Q9NXA8,PF02146
11617,Q9NXB0,PF07162
11618,Q9NXB9,PF01151
11619,Q9NXE8,PF10197
11620,Q9NXE8,PF12542
11621,Q9NXF7,PF15349
11622,Q9NXF8,PF01529
11623,Q9NXG2,PF02926
11624,Q9NXH9,PF02005
11625,Q9NXH9,PF00642
11626,Q9NXN4,PF13716
11627,Q9NXN4,PF01661
11628,Q9NXR1,PF04880
11629,Q9NXR7,PF06113
11630,Q9NXR8,PF12998
11631,Q9NXS2,PF04389
11632,Q9NXU5,PF00025
11633,Q9NXV2,PF02214
11634,Q9NXV6,PF11952
11635,Q9NXW2,PF09320
11636,Q9NXW2,PF00226
11637,Q9NXX6,PF15412
11638,Q9NXX6,PF08743
11639,Q9NXZ2,PF00270
11640,Q9NXZ2,PF00271
11641,Q9NXZ2,PF00013
11642,Q9NY12,PF04410
11643,Q9NY25,PF00059
11644,Q9NY26,PF02535
11645,Q9NY27,PF09184
11646,Q9NY28,PF00652
11647,Q9NY28,PF00535
11648,Q9NY35,PF13903
11649,Q9NY37,PF00858
11650,Q9NY43,PF00046
11651,Q9NY59,PF03372
11652,Q9NY61,PF08164
11653,Q9NY61,PF13339
11654,Q9NY64,PF00083
11655,Q9NY72,PF07686
11656,Q9NY87,PF07458
11657,Q9NY93,PF00270
11658,Q9NY93,PF00271
11659,Q9NY97,PF01762
11660,Q9NY99,PF00595
11661,Q9NYA1,PF00781
11662,Q9NYB0,PF16589
11663,Q9NYB0,PF11626
11664,Q9NYB0,PF08914
11665,Q9NYB9,PF07815
11666,Q9NYB9,PF14604
11667,Q9NYD6,PF00046
11668,Q9NYG2,PF01529
11669,Q9NYG5,PF12861
11670,Q9NYG8,PF07885
11671,Q9NYH9,PF08640
11672,Q9NYJ8,PF02845
11673,Q9NYL4,PF00254
11674,Q9NYL5,PF00067
11675,Q9NYL9,PF03250
11676,Q9NYM4,PF00001
11677,Q9NYP7,PF01151
11678,Q9NYP9,PF03226
11679,Q9NYQ3,PF01070
11680,Q9NYR8,PF00106
11681,Q9NYV6,PF05327
11682,Q9NYV7,PF05296
11683,Q9NYV8,PF05296
11684,Q9NYV9,PF05296
11685,Q9NYW0,PF05296
11686,Q9NYW1,PF05296
11687,Q9NYW2,PF05296
11688,Q9NYW3,PF05296
11689,Q9NYW4,PF05296
11690,Q9NYW5,PF05296
11691,Q9NYW6,PF05296
11692,Q9NYW7,PF05296
11693,Q9NYX4,PF06387
11694,Q9NYY1,PF00726
11695,Q9NYY3,PF00069
11696,Q9NYY3,PF00659
11697,Q9NYZ4,PF13927
11698,Q9NYZ4,PF07686
11699,Q9NZ01,PF02544
11700,Q9NZ20,PF05826
11701,Q9NZ42,PF10251
11702,Q9NZ43,PF09753
11703,Q9NZ45,PF09360
11704,Q9NZ45,PF10660
11705,Q9NZ53,PF06365
11706,Q9NZ63,PF07052
11707,Q9NZA1,PF13410
11708,Q9NZA1,PF13409
11709,Q9NZB8,PF01967
11710,Q9NZB8,PF13353
11711,Q9NZB8,PF04055
11712,Q9NZB8,PF06463
11713,Q9NZC2,PF07686
11714,Q9NZC3,PF03009
11715,Q9NZC4,PF00178
11716,Q9NZC4,PF02198
11717,Q9NZC7,PF00106
11718,Q9NZC7,PF00397
11719,Q9NZD2,PF08718
11720,Q9NZD8,PF00561
11721,Q9NZE8,PF01632
11722,Q9NZG7,PF04923
11723,Q9NZH0,PF00003
11724,Q9NZH6,PF00340
11725,Q9NZH8,PF00340
11726,Q9NZI2,PF13833
11727,Q9NZI2,PF13499
11728,Q9NZI5,PF04516
11729,Q9NZI7,PF18016
11730,Q9NZI7,PF04516
11731,Q9NZI8,PF00076
11732,Q9NZI8,PF00013
11733,Q9NZJ6,PF08241
11734,Q9NZJ7,PF00153
11735,Q9NZJ9,PF00293
11736,Q9NZK5,PF08451
11737,Q9NZK5,PF00962
11738,Q9NZK7,PF00068
11739,Q9NZL9,PF04321
11740,Q9NZM5,PF07767
11741,Q9NZM6,PF08016
11742,Q9NZN1,PF00047
11743,Q9NZN1,PF18452
11744,Q9NZN1,PF01582
11745,Q9NZN3,PF00350
11746,Q9NZN3,PF16880
11747,Q9NZN3,PF12763
11748,Q9NZN3,PF18150
11749,Q9NZN4,PF00350
11750,Q9NZN4,PF16880
11751,Q9NZN4,PF12763
11752,Q9NZN4,PF18150
11753,Q9NZN8,PF04153
11754,Q9NZN9,PF00254
11755,Q9NZP0,PF13853
11756,Q9NZP2,PF13853
11757,Q9NZP5,PF13853
11758,Q9NZP8,PF00431
11759,Q9NZP8,PF00089
11760,Q9NZQ7,PF08205
11761,Q9NZQ7,PF07686
11762,Q9NZS2,PF00059
11763,Q9NZS9,PF00536
11764,Q9NZS9,PF15227
11765,Q9NZT1,PF13499
11766,Q9NZU0,PF13855
11767,Q9NZU1,PF13855
11768,Q9NZU1,PF01462
11769,Q9NZU5,PF06297
11770,Q9NZU5,PF00412
11771,Q9NZU7,PF00036
11772,Q9NZU7,PF13499
11773,Q9NZV6,PF01641
11774,Q9NZV8,PF11601
11775,Q9NZV8,PF11879
11776,Q9NZV8,PF00520
11777,Q9NZV8,PF02214
11778,Q9NZW5,PF07653
11779,Q9NZW5,PF00625
11780,Q9NZW5,PF02828
11781,Q9NZW5,PF00595
11782,Q9NZZ3,PF03357
11783,Q9P003,PF03311
11784,Q9P013,PF04889
11785,Q9P015,PF00828
11786,Q9P016,PF01878
11787,Q9P021,PF10235
11788,Q9P031,PF08524
11789,Q9P032,PF06784
11790,Q9P035,PF04387
11791,Q9P086,PF10280
11792,Q9P0G3,PF00089
11793,Q9P0I2,PF01956
11794,Q9P0J0,PF06212
11795,Q9P0J1,PF00481
11796,Q9P0J6,PF00444
11797,Q9P0K8,PF00250
11798,Q9P0L0,PF00635
11799,Q9P0M2,PF10469
11800,Q9P0M2,PF10470
11801,Q9P0M4,PF06083
11802,Q9P0M6,PF16211
11803,Q9P0M6,PF01661
11804,Q9P0M6,PF00125
11805,Q9P0M9,PF01016
11806,Q9P0N5,PF09799
11807,Q9P0N8,PF12906
11808,Q9P0N9,PF00566
11809,Q9P0S3,PF04061
11810,Q9P0T7,PF05434
11811,Q9P0U1,PF08038
11812,Q9P0U3,PF02902
11813,Q9P0U4,PF12269
11814,Q9P0U4,PF02008
11815,Q9P0U4,PF00628
11816,Q9P0W0,PF00143
11817,Q9P0W2,PF00505
11818,Q9P0W8,PF15244
11819,Q9P0Z9,PF01266
11820,Q9P109,PF02485
11821,Q9P126,PF00059
11822,Q9P1P5,PF00001
11823,Q9P1Q5,PF13853
11824,Q9P1T7,PF15316
11825,Q9P1U0,PF01096
11826,Q9P1U1,PF00022
11827,Q9P1W8,PF07686
11828,Q9P1W8,PF07654
11829,Q9P1Z2,PF07888
11830,Q9P1Z2,PF18112
11831,Q9P1Z2,PF17751
11832,Q9P209,PF14580
11833,Q9P258,PF00415
11834,Q9P270,PF15301
11835,Q9P287,PF13862
11836,Q9P289,PF00069
11837,Q9P296,PF00001
11838,Q9P299,PF01217
11839,Q9P2A4,PF07815
11840,Q9P2A4,PF14604
11841,Q9P2B4,PF09727
11842,Q9P2E8,PF12906
11843,Q9P2G3,PF01344
11844,Q9P2G3,PF07707
11845,Q9P2G3,PF00651
11846,Q9P2G9,PF01344
11847,Q9P2G9,PF07707
11848,Q9P2G9,PF00651
11849,Q9P2J3,PF01344
11850,Q9P2J3,PF07707
11851,Q9P2J3,PF00651
11852,Q9P2J9,PF00481
11853,Q9P2K5,PF00076
11854,Q9P2K6,PF01344
11855,Q9P2K6,PF07707
11856,Q9P2M4,PF00566
11857,Q9P2N7,PF01344
11858,Q9P2N7,PF07707
11859,Q9P2N7,PF00651
11860,Q9P2R7,PF00549
11861,Q9P2R7,PF08442
11862,Q9P2S5,PF00400
11863,Q9P2T1,PF00478
11864,Q9P2U7,PF07690
11865,Q9P2W3,PF00631
11866,Q9P2W7,PF03360
11867,Q9P2W9,PF10496
11868,Q9P2X0,PF08285
11869,Q9P2Y5,PF10186
11870,Q9TNN7,PF07654
11871,Q9TNN7,PF00129
11872,Q9TNN7,PF06623
11873,Q9TQE0,PF00969
11874,Q9TQE0,PF07654
11875,Q9UBB4,PF09759
11876,Q9UBB5,PF01429
11877,Q9UBB5,PF14048
11878,Q9UBB5,PF16564
11879,Q9UBC1,PF13637
11880,Q9UBC9,PF02389
11881,Q9UBD0,PF00447
11882,Q9UBD3,PF00048
11883,Q9UBD6,PF00909
11884,Q9UBD9,PF06875
11885,Q9UBE0,PF00899
11886,Q9UBE8,PF00069
11887,Q9UBF6,PF12678
11888,Q9UBF9,PF07679
11889,Q9UBG3,PF01023
11890,Q9UBH6,PF03124
11891,Q9UBH6,PF03105
11892,Q9UBI6,PF00631
11893,Q9UBI9,PF15353
11894,Q9UBI9,PF16002
11895,Q9UBK5,PF07213
11896,Q9UBK9,PF02996
11897,Q9UBL3,PF00622
11898,Q9UBL6,PF00168
11899,Q9UBL6,PF07002
11900,Q9UBL9,PF00864
11901,Q9UBM4,PF13855
11902,Q9UBM7,PF01222
11903,Q9UBM8,PF04666
11904,Q9UBN1,PF00822
11905,Q9UBN6,PF00020
11906,Q9UBP0,PF09336
11907,Q9UBP0,PF17862
11908,Q9UBP0,PF00004
11909,Q9UBP4,PF04706
11910,Q9UBP5,PF07527
11911,Q9UBP5,PF00010
11912,Q9UBP6,PF02390
11913,Q9UBQ0,PF12850
11914,Q9UBQ5,PF10075
11915,Q9UBQ6,PF09258
11916,Q9UBQ7,PF00389
11917,Q9UBQ7,PF02826
11918,Q9UBR1,PF00795
11919,Q9UBR2,PF00112
11920,Q9UBR4,PF00412
11921,Q9UBR4,PF00046
11922,Q9UBS0,PF00433
11923,Q9UBS0,PF00069
11924,Q9UBS3,PF00226
11925,Q9UBS4,PF01556
11926,Q9UBS4,PF00226
11927,Q9UBS8,PF05773
11928,Q9UBS8,PF01485
11929,Q9UBT2,PF00899
11930,Q9UBT2,PF16195
11931,Q9UBT2,PF14732
11932,Q9UBU2,PF04706
11933,Q9UBU3,PF04644
11934,Q9UBU3,PF04643
11935,Q9UBU7,PF07535
11936,Q9UBU8,PF05712
11937,Q9UBU8,PF11717
11938,Q9UBU9,PF03943
11939,Q9UBU9,PF09162
11940,Q9UBU9,PF02136
11941,Q9UBV4,PF00110
11942,Q9UBV7,PF13733
11943,Q9UBV7,PF02709
11944,Q9UBV8,PF13499
11945,Q9UBV8,PF13405
11946,Q9UBW5,PF03114
11947,Q9UBW8,PF01399
11948,Q9UBW8,PF18392
11949,Q9UBX1,PF08246
11950,Q9UBX1,PF00112
11951,Q9UBX2,PF00046
11952,Q9UBX3,PF00153
11953,Q9UBX5,PF12662
11954,Q9UBX5,PF07645
11955,Q9UBX7,PF00089
11956,Q9UBX8,PF13733
11957,Q9UBX8,PF02709
11958,Q9UBY5,PF00001
11959,Q9UBY8,PF03798
11960,Q9UBY9,PF00011
11961,Q9UBZ4,PF03372
11962,Q9UBZ4,PF06839
11963,Q9UD71,PF05395
11964,Q9UDV6,PF01352
11965,Q9UDV6,PF13912
11966,Q9UDV6,PF00096
11967,Q9UDW1,PF05365
11968,Q9UDW3,PF06220
11969,Q9UDW3,PF00642
11970,Q9UDX4,PF00650
11971,Q9UDX5,PF10558
11972,Q9UDY4,PF01556
11973,Q9UDY4,PF00226
11974,Q9UEE5,PF00069
11975,Q9UEU0,PF05008
11976,Q9UEU0,PF12352
11977,Q9UEW3,PF00530
11978,Q9UEW3,PF01391
11979,Q9UF02,PF00822
11980,Q9UF11,PF00169
11981,Q9UFF9,PF04857
11982,Q9UFN0,PF07978
11983,Q9UG22,PF04548
11984,Q9UG56,PF02666
11985,Q9UG63,PF12848
11986,Q9UG63,PF00005
11987,Q9UGB7,PF05153
11988,Q9UGC7,PF03462
11989,Q9UGC7,PF00472
11990,Q9UGF5,PF13853
11991,Q9UGF6,PF13853
11992,Q9UGF7,PF13853
11993,Q9UGH3,PF00860
11994,Q9UGI8,PF06297
11995,Q9UGI8,PF00412
11996,Q9UGI9,PF00571
11997,Q9UGJ0,PF00571
11998,Q9UGJ1,PF17681
11999,Q9UGJ1,PF04130
12000,Q9UGK8,PF00415
12001,Q9UGK8,PF13540
12002,Q9UGM1,PF02931
12003,Q9UGM1,PF02932
12004,Q9UGM5,PF00031
12005,Q9UGM6,PF00579
12006,Q9UGN4,PF15330
12007,Q9UGN4,PF07686
12008,Q9UGN5,PF02877
12009,Q9UGN5,PF00644
12010,Q9UGN5,PF05406
12011,Q9UGP4,PF00412
12012,Q9UGP5,PF14792
12013,Q9UGP5,PF14791
12014,Q9UGP5,PF14716
12015,Q9UGP5,PF10391
12016,Q9UGQ2,PF10233
12017,Q9UGQ3,PF00083
12018,Q9UGU5,PF13775
12019,Q9UGU5,PF00505
12020,Q9UGV2,PF03096
12021,Q9UH17,PF18782
12022,Q9UH17,PF05240
12023,Q9UH65,PF00169
12024,Q9UH77,PF01344
12025,Q9UH77,PF07707
12026,Q9UH77,PF00651
12027,Q9UH92,PF00010
12028,Q9UHA3,PF01246
12029,Q9UHA4,PF08923
12030,Q9UHB4,PF00175
12031,Q9UHB4,PF00667
12032,Q9UHB4,PF00258
12033,Q9UHB9,PF16969
12034,Q9UHC3,PF00858
12035,Q9UHD4,PF02017
12036,Q9UHD8,PF00735
12037,Q9UHD9,PF00627
12038,Q9UHD9,PF00240
12039,Q9UHE5,PF00583
12040,Q9UHE8,PF01794
12041,Q9UHF0,PF03823
12042,Q9UHF1,PF07974
12043,Q9UHF1,PF07546
12044,Q9UHF1,PF07645
12045,Q9UHF3,PF00583
12046,Q9UHG0,PF03607
12047,Q9UHG2,PF07259
12048,Q9UHG3,PF07156
12049,Q9UHG3,PF13450
12050,Q9UHH9,PF03770
12051,Q9UHI5,PF13520
12052,Q9UHI7,PF00860
12053,Q9UHJ9,PF10277
12054,Q9UHK0,PF12171
12055,Q9UHK0,PF10453
12056,Q9UHK6,PF02515
12057,Q9UHL4,PF05577
12058,Q9UHM6,PF00001
12059,Q9UHN1,PF03129
12060,Q9UHP7,PF00059
12061,Q9UHQ1,PF02256
12062,Q9UHQ1,PF02906
12063,Q9UHQ4,PF18035
12064,Q9UHQ4,PF05529
12065,Q9UHQ9,PF00175
12066,Q9UHQ9,PF00970
12067,Q9UHR4,PF14604
12068,Q9UHR4,PF08397
12069,Q9UHR5,PF07818
12070,Q9UHV5,PF00617
12071,Q9UHV9,PF01920
12072,Q9UHW5,PF03029
12073,Q9UHX1,PF00076
12074,Q9UHY1,PF07714
12075,Q9UI08,PF08776
12076,Q9UI08,PF00568
12077,Q9UI09,PF05071
12078,Q9UI10,PF01008
12079,Q9UI12,PF03224
12080,Q9UI12,PF11698
12081,Q9UI14,PF03208
12082,Q9UI30,PF03966
12083,Q9UI32,PF12796
12084,Q9UI32,PF04960
12085,Q9UI32,PF17959
12086,Q9UI38,PF00089
12087,Q9UI40,PF01699
12088,Q9UI43,PF01728
12089,Q9UI46,PF00400
12090,Q9UI95,PF02301
12091,Q9UIA0,PF01369
12092,Q9UIA0,PF00169
12093,Q9UIF3,PF03148
12094,Q9UIF7,PF14815
12095,Q9UIF7,PF00730
12096,Q9UIF7,PF00633
12097,Q9UIH9,PF00096
12098,Q9UII2,PF04568
12099,Q9UIJ5,PF01529
12100,Q9UIK4,PF00069
12101,Q9UIL1,PF10224
12102,Q9UIL4,PF00225
12103,Q9UIM3,PF00515
12104,Q9UIV1,PF04857
12105,Q9UIV8,PF00079
12106,Q9UIX4,PF00520
12107,Q9UIX4,PF02214
12108,Q9UJ14,PF01019
12109,Q9UJ37,PF00777
12110,Q9UJ68,PF01625
12111,Q9UJ70,PF01869
12112,Q9UJ71,PF00059
12113,Q9UJ83,PF02776
12114,Q9UJ83,PF00205
12115,Q9UJ83,PF02775
12116,Q9UJ96,PF00520
12117,Q9UJ96,PF02214
12118,Q9UJA2,PF01066
12119,Q9UJA5,PF04189
12120,Q9UJC5,PF04908
12121,Q9UJD0,PF00168
12122,Q9UJJ9,PF13015
12123,Q9UJM8,PF01070
12124,Q9UJP4,PF01344
12125,Q9UJP4,PF07707
12126,Q9UJP4,PF00651
12127,Q9UJP4,PF13964
12128,Q9UJQ1,PF01299
12129,Q9UJS0,PF00153
12130,Q9UJT0,PF00091
12131,Q9UJT0,PF03953
12132,Q9UJT1,PF00091
12133,Q9UJT2,PF15358
12134,Q9UJU2,PF08347
12135,Q9UJU2,PF00505
12136,Q9UJU5,PF00250
12137,Q9UJU6,PF14604
12138,Q9UJU6,PF00241
12139,Q9UJV9,PF00270
12140,Q9UJV9,PF00271
12141,Q9UJW0,PF05502
12142,Q9UJW2,PF01033
12143,Q9UJW2,PF00112
12144,Q9UJW3,PF17980
12145,Q9UJW9,PF06031
12146,Q9UJX2,PF04049
12147,Q9UJX3,PF13432
12148,Q9UJY1,PF00011
12149,Q9UJY4,PF03127
12150,Q9UJY4,PF00790
12151,Q9UJY4,PF18308
12152,Q9UJY4,PF02883
12153,Q9UJY5,PF03127
12154,Q9UJY5,PF00790
12155,Q9UJY5,PF18308
12156,Q9UJY5,PF02883
12157,Q9UJZ1,PF01145
12158,Q9UJZ1,PF16200
12159,Q9UK05,PF00688
12160,Q9UK05,PF00019
12161,Q9UK08,PF00631
12162,Q9UK17,PF11601
12163,Q9UK17,PF11879
12164,Q9UK17,PF00520
12165,Q9UK17,PF02214
12166,Q9UK22,PF04300
12167,Q9UK22,PF12937
12168,Q9UK23,PF09992
12169,Q9UK28,PF12280
12170,Q9UK33,PF00096
12171,Q9UK39,PF03372
12172,Q9UK41,PF03997
12173,Q9UK45,PF01423
12174,Q9UK53,PF12998
12175,Q9UK55,PF00079
12176,Q9UK58,PF00134
12177,Q9UK58,PF02984
12178,Q9UK59,PF05011
12179,Q9UK59,PF00149
12180,Q9UK73,PF12796
12181,Q9UK73,PF00023
12182,Q9UK76,PF17054
12183,Q9UK80,PF00443
12184,Q9UK97,PF00646
12185,Q9UK97,PF19270
12186,Q9UK99,PF00646
12187,Q9UK99,PF09346
12188,Q9UK99,PF04379
12189,Q9UKA1,PF13516
12190,Q9UKA1,PF12937
12191,Q9UKA1,PF01814
12192,Q9UKA2,PF00646
12193,Q9UKB1,PF00400
12194,Q9UKB1,PF12937
12195,Q9UKB1,PF12125
12196,Q9UKC9,PF00646
12197,Q9UKC9,PF13516
12198,Q9UKD1,PF01342
12199,Q9UKD2,PF00466
12200,Q9UKD2,PF17777
12201,Q9UKF6,PF10996
12202,Q9UKF6,PF11718
12203,Q9UKF6,PF00753
12204,Q9UKF6,PF07521
12205,Q9UKF7,PF02121
12206,Q9UKG4,PF00939
12207,Q9UKG9,PF00755
12208,Q9UKI2,PF00786
12209,Q9UKI2,PF14957
12210,Q9UKI9,PF00157
12211,Q9UKI9,PF00046
12212,Q9UKJ1,PF07686
12213,Q9UKK6,PF02136
12214,Q9UKK9,PF00293
12215,Q9UKL0,PF01448
12216,Q9UKL0,PF00249
12217,Q9UKL2,PF13853
12218,Q9UKL4,PF00029
12219,Q9UKM7,PF01532
12220,Q9UKM9,PF00076
12221,Q9UKP6,PF00001
12222,Q9UKR0,PF00089
12223,Q9UKR3,PF00089
12224,Q9UKR5,PF03694
12225,Q9UKR8,PF00335
12226,Q9UKS6,PF00611
12227,Q9UKS6,PF14604
12228,Q9UKT4,PF00646
12229,Q9UKT5,PF00646
12230,Q9UKT7,PF12937
12231,Q9UKT9,PF00096
12232,Q9UKU0,PF13193
12233,Q9UKU0,PF00501
12234,Q9UKU7,PF02770
12235,Q9UKU7,PF02771
12236,Q9UKU7,PF00441
12237,Q9UKU9,PF00147
12238,Q9UKV5,PF13639
12239,Q9UKV5,PF02845
12240,Q9UKV5,PF18442
12241,Q9UKX7,PF00638
12242,Q9UKX7,PF08911
12243,Q9UKY3,PF00135
12244,Q9UKY7,PF15359
12245,Q9UKZ1,PF10155
12246,Q9UKZ9,PF00431
12247,Q9UKZ9,PF01759
12248,Q9UL15,PF02179
12249,Q9UL16,PF13868
12250,Q9UL25,PF00071
12251,Q9UL26,PF00071
12252,Q9UL33,PF04628
12253,Q9UL40,PF12874
12254,Q9UL45,PF14712
12255,Q9UL46,PF02251
12256,Q9UL46,PF02252
12257,Q9UL49,PF00010
12258,Q9ULA0,PF02127
12259,Q9ULC3,PF00071
12260,Q9ULC4,PF01472
12261,Q9ULC4,PF17832
12262,Q9ULC5,PF00501
12263,Q9ULC6,PF03068
12264,Q9ULC6,PF08527
12265,Q9ULC6,PF08526
12266,Q9ULK5,PF06638
12267,Q9ULM6,PF13855
12268,Q9ULM6,PF03372
12269,Q9ULP0,PF03096
12270,Q9ULP9,PF07534
12271,Q9ULP9,PF00566
12272,Q9ULR0,PF06246
12273,Q9ULR3,PF00481
12274,Q9ULR5,PF07145
12275,Q9ULV1,PF01392
12276,Q9ULV1,PF01534
12277,Q9ULV4,PF08953
12278,Q9ULV4,PF00400
12279,Q9ULV4,PF16300
12280,Q9ULV5,PF00447
12281,Q9ULV8,PF02762
12282,Q9ULV8,PF02262
12283,Q9ULV8,PF02761
12284,Q9ULV8,PF14447
12285,Q9ULW2,PF01392
12286,Q9ULW2,PF01534
12287,Q9ULW5,PF00071
12288,Q9ULW6,PF00956
12289,Q9ULW8,PF03068
12290,Q9ULW8,PF08527
12291,Q9ULW8,PF08526
12292,Q9ULX3,PF15017
12293,Q9ULX3,PF17146
12294,Q9ULX3,PF08772
12295,Q9ULX6,PF04988
12296,Q9ULX7,PF00194
12297,Q9ULX9,PF03131
12298,Q9ULY5,PF00059
12299,Q9ULZ1,PF15360
12300,Q9ULZ2,PF00017
12301,Q9ULZ2,PF00169
12302,Q9ULZ3,PF00619
12303,Q9ULZ3,PF02758
12304,Q9ULZ9,PF00413
12305,Q9ULZ9,PF01471
12306,Q9ULZ9,PF00045
12307,Q9UM00,PF01956
12308,Q9UM01,PF13520
12309,Q9UM07,PF03068
12310,Q9UM07,PF08527
12311,Q9UM07,PF08526
12312,Q9UM11,PF00400
12313,Q9UM11,PF12894
12314,Q9UM13,PF03256
12315,Q9UM19,PF00036
12316,Q9UM19,PF13499
12317,Q9UM21,PF04666
